event_id,session_id,student_id,timestamp,status,section_id,timetable_id,room_id,date,week_number,opened_by_staff_id,start_time,end_time,course_code,staff_id,semester,capacity,course_name,credit_hours,department,name,email,year_level,department_stu
EVT0008248,SESS00227,STU00025,2026-10-22 11:12:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mostafa Fahmy,student25@bua.edu.eg,1,Information Systems
EVT0008249,SESS00227,STU00027,2026-10-22 11:06:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Saad,student27@bua.edu.eg,3,Information Systems
EVT0008250,SESS00227,STU00028,2026-10-22 11:05:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Gerges,student28@bua.edu.eg,4,Data Science
EVT0008251,SESS00227,STU00029,2026-10-22 10:58:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0008252,SESS00227,STU00031,2026-10-22 11:07:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mina Ghaly,student31@bua.edu.eg,1,Data Science
EVT0008253,SESS00227,STU00035,2026-10-22 11:04:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Fouad,student35@bua.edu.eg,1,Information Systems
EVT0008254,SESS00227,STU00037,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Wahba,student37@bua.edu.eg,4,AI Engineering
EVT0008255,SESS00227,STU00040,2026-10-22 10:58:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Gerges,student40@bua.edu.eg,4,Computer Science
EVT0008256,SESS00227,STU00042,2026-10-22 11:05:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0008257,SESS00227,STU00045,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Yara Fahmy,student45@bua.edu.eg,1,Information Systems
EVT0008258,SESS00227,STU00047,2026-10-22 11:07:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0008259,SESS00227,STU00048,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Fahmy,student48@bua.edu.eg,2,Information Systems
EVT0008260,SESS00227,STU00049,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0008261,SESS00227,STU00050,2026-10-22 11:01:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0008262,SESS00227,STU00052,2026-10-22 11:04:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Ibrahim,student52@bua.edu.eg,3,Data Science
EVT0008263,SESS00227,STU00062,2026-10-22 10:57:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0008264,SESS00227,STU00064,2026-10-22 11:09:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Rizk,student64@bua.edu.eg,4,AI Engineering
EVT0008265,SESS00227,STU00066,2026-10-22 11:00:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Attia,student66@bua.edu.eg,3,Information Systems
EVT0008266,SESS00227,STU00068,2026-10-22 10:57:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Nasser,student68@bua.edu.eg,1,Data Science
EVT0008267,SESS00227,STU00070,2026-10-22 11:04:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mohamed Attia,student70@bua.edu.eg,3,Computer Science
EVT0008268,SESS00227,STU00079,2026-10-22 11:10:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Sobhy,student79@bua.edu.eg,2,AI Engineering
EVT0008269,SESS00227,STU00081,2026-10-22 10:59:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hana Hanna,student81@bua.edu.eg,3,Computer Science
EVT0008270,SESS00227,STU00084,2026-10-22 11:14:00,late,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0008271,SESS00227,STU00086,2026-10-22 11:10:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0008272,SESS00227,STU00087,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Dina Adel,student87@bua.edu.eg,2,Data Science
EVT0008273,SESS00227,STU00088,2026-10-22 11:11:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Ibrahim,student88@bua.edu.eg,2,Data Science
EVT0008274,SESS00227,STU00089,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Verina Nasser,student89@bua.edu.eg,1,Information Systems
EVT0008275,SESS00227,STU00090,2026-10-22 11:08:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Rana Fahmy,student90@bua.edu.eg,1,AI Engineering
EVT0008276,SESS00227,STU00092,2026-10-22 11:07:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mina Sobhy,student92@bua.edu.eg,4,Data Science
EVT0008277,SESS00227,STU00093,2026-10-22 10:58:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Karim Fahmy,student93@bua.edu.eg,1,Information Systems
EVT0008278,SESS00227,STU00098,2026-10-22 11:08:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hana Nasser,student98@bua.edu.eg,4,AI Engineering
EVT0008279,SESS00227,STU00100,2026-10-22 10:59:00,present,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Yara Anwar,student100@bua.edu.eg,2,Data Science
EVT0008280,SESS00227,STU00101,,absent,ATT-S012,TT0023,R10,2026-10-22,7,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Dina Ghaly,student101@bua.edu.eg,2,Data Science
EVT0008281,SESS00228,STU00001,2026-10-29 11:05:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Salma Hanna,student1@bua.edu.eg,4,Computer Science
EVT0008282,SESS00228,STU00007,2026-10-29 11:02:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ahmed Nabil,student7@bua.edu.eg,3,AI Engineering
EVT0008283,SESS00228,STU00013,2026-10-29 11:03:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Rizk,student13@bua.edu.eg,2,Data Science
EVT0008284,SESS00228,STU00014,2026-10-29 11:01:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Mikhail,student14@bua.edu.eg,2,AI Engineering
EVT0008285,SESS00228,STU00016,2026-10-29 11:06:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Nabil,student16@bua.edu.eg,3,Data Science
EVT0008286,SESS00228,STU00017,2026-10-29 10:57:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Peter Anwar,student17@bua.edu.eg,3,AI Engineering
EVT0008287,SESS00228,STU00018,2026-10-29 11:02:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0008288,SESS00228,STU00025,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mostafa Fahmy,student25@bua.edu.eg,1,Information Systems
EVT0008289,SESS00228,STU00027,2026-10-29 10:58:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Saad,student27@bua.edu.eg,3,Information Systems
EVT0008290,SESS00228,STU00028,2026-10-29 11:13:00,late,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Gerges,student28@bua.edu.eg,4,Data Science
EVT0008291,SESS00228,STU00029,2026-10-29 11:10:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0008292,SESS00228,STU00031,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mina Ghaly,student31@bua.edu.eg,1,Data Science
EVT0008293,SESS00228,STU00035,2026-10-29 11:20:00,late,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Fouad,student35@bua.edu.eg,1,Information Systems
EVT0008294,SESS00228,STU00037,,rejected_duplicate,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Wahba,student37@bua.edu.eg,4,AI Engineering
EVT0008295,SESS00228,STU00040,2026-10-29 11:20:00,late,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Gerges,student40@bua.edu.eg,4,Computer Science
EVT0008296,SESS00228,STU00042,2026-10-29 11:12:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0008297,SESS00228,STU00045,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Yara Fahmy,student45@bua.edu.eg,1,Information Systems
EVT0008298,SESS00228,STU00047,2026-10-29 11:02:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0008299,SESS00228,STU00048,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Fahmy,student48@bua.edu.eg,2,Information Systems
EVT0008300,SESS00228,STU00049,2026-10-29 11:04:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0008301,SESS00228,STU00050,2026-10-29 11:11:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0008302,SESS00228,STU00052,2026-10-29 11:12:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Ibrahim,student52@bua.edu.eg,3,Data Science
EVT0008303,SESS00228,STU00062,2026-10-29 11:07:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0008304,SESS00228,STU00064,,rejected_expired,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Rizk,student64@bua.edu.eg,4,AI Engineering
EVT0008305,SESS00228,STU00066,2026-10-29 11:07:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Attia,student66@bua.edu.eg,3,Information Systems
EVT0008306,SESS00228,STU00068,2026-10-29 11:07:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Nasser,student68@bua.edu.eg,1,Data Science
EVT0008307,SESS00228,STU00070,2026-10-29 11:06:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mohamed Attia,student70@bua.edu.eg,3,Computer Science
EVT0008308,SESS00228,STU00079,2026-10-29 11:01:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Sobhy,student79@bua.edu.eg,2,AI Engineering
EVT0008309,SESS00228,STU00081,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hana Hanna,student81@bua.edu.eg,3,Computer Science
EVT0008310,SESS00228,STU00084,2026-10-29 11:11:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0008311,SESS00228,STU00086,2026-10-29 10:59:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0008312,SESS00228,STU00087,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Dina Adel,student87@bua.edu.eg,2,Data Science
EVT0008313,SESS00228,STU00088,2026-10-29 10:58:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Ibrahim,student88@bua.edu.eg,2,Data Science
EVT0008314,SESS00228,STU00089,2026-10-29 11:11:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Verina Nasser,student89@bua.edu.eg,1,Information Systems
EVT0008315,SESS00228,STU00090,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Rana Fahmy,student90@bua.edu.eg,1,AI Engineering
EVT0008316,SESS00228,STU00092,2026-10-29 11:10:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mina Sobhy,student92@bua.edu.eg,4,Data Science
EVT0008317,SESS00228,STU00093,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Karim Fahmy,student93@bua.edu.eg,1,Information Systems
EVT0008318,SESS00228,STU00098,2026-10-29 10:59:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hana Nasser,student98@bua.edu.eg,4,AI Engineering
EVT0008319,SESS00228,STU00100,2026-10-29 10:58:00,present,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Yara Anwar,student100@bua.edu.eg,2,Data Science
EVT0008320,SESS00228,STU00101,,absent,ATT-S012,TT0023,R10,2026-10-29,8,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Dina Ghaly,student101@bua.edu.eg,2,Data Science
EVT0008321,SESS00229,STU00001,2026-11-05 11:04:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Salma Hanna,student1@bua.edu.eg,4,Computer Science
EVT0008322,SESS00229,STU00007,2026-11-05 11:08:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ahmed Nabil,student7@bua.edu.eg,3,AI Engineering
EVT0008323,SESS00229,STU00013,2026-11-05 11:05:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Rizk,student13@bua.edu.eg,2,Data Science
EVT0008324,SESS00229,STU00014,,absent,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Mikhail,student14@bua.edu.eg,2,AI Engineering
EVT0008325,SESS00229,STU00016,2026-11-05 11:00:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Nabil,student16@bua.edu.eg,3,Data Science
EVT0008326,SESS00229,STU00017,2026-11-05 11:02:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Peter Anwar,student17@bua.edu.eg,3,AI Engineering
EVT0008327,SESS00229,STU00018,2026-11-05 11:12:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hassan Ibrahim,student18@bua.edu.eg,2,AI Engineering
EVT0008328,SESS00229,STU00025,,absent,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mostafa Fahmy,student25@bua.edu.eg,1,Information Systems
EVT0008329,SESS00229,STU00027,2026-11-05 11:11:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Saad,student27@bua.edu.eg,3,Information Systems
EVT0008330,SESS00229,STU00028,2026-11-05 10:57:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Gerges,student28@bua.edu.eg,4,Data Science
EVT0008331,SESS00229,STU00029,2026-11-05 11:06:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Nasser,student29@bua.edu.eg,3,Computer Science
EVT0008332,SESS00229,STU00031,2026-11-05 11:00:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mina Ghaly,student31@bua.edu.eg,1,Data Science
EVT0008333,SESS00229,STU00035,2026-11-05 11:09:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Fouad,student35@bua.edu.eg,1,Information Systems
EVT0008334,SESS00229,STU00037,,absent,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Wahba,student37@bua.edu.eg,4,AI Engineering
EVT0008335,SESS00229,STU00040,2026-11-05 11:09:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Gerges,student40@bua.edu.eg,4,Computer Science
EVT0008336,SESS00229,STU00042,2026-11-05 11:16:00,late,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Ibrahim,student42@bua.edu.eg,4,AI Engineering
EVT0008337,SESS00229,STU00045,,absent,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Yara Fahmy,student45@bua.edu.eg,1,Information Systems
EVT0008338,SESS00229,STU00047,2026-11-05 11:03:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Anwar,student47@bua.edu.eg,1,Information Systems
EVT0008339,SESS00229,STU00048,2026-11-05 11:06:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Fahmy,student48@bua.edu.eg,2,Information Systems
EVT0008340,SESS00229,STU00049,2026-11-05 11:11:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Nour Rizk,student49@bua.edu.eg,3,Information Systems
EVT0008341,SESS00229,STU00050,,absent,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,George Ghaly,student50@bua.edu.eg,4,Data Science
EVT0008342,SESS00229,STU00052,2026-11-05 11:12:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Tamer Ibrahim,student52@bua.edu.eg,3,Data Science
EVT0008343,SESS00229,STU00062,2026-11-05 11:07:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Basel Fouad,student62@bua.edu.eg,2,AI Engineering
EVT0008344,SESS00229,STU00064,2026-11-05 11:11:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Rizk,student64@bua.edu.eg,4,AI Engineering
EVT0008345,SESS00229,STU00066,2026-11-05 11:02:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Youssef Attia,student66@bua.edu.eg,3,Information Systems
EVT0008346,SESS00229,STU00068,2026-11-05 11:08:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Farida Nasser,student68@bua.edu.eg,1,Data Science
EVT0008347,SESS00229,STU00070,2026-11-05 11:09:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Mohamed Attia,student70@bua.edu.eg,3,Computer Science
EVT0008348,SESS00229,STU00079,2026-11-05 11:08:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Omar Sobhy,student79@bua.edu.eg,2,AI Engineering
EVT0008349,SESS00229,STU00081,2026-11-05 11:07:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Hana Hanna,student81@bua.edu.eg,3,Computer Science
EVT0008350,SESS00229,STU00084,2026-11-05 11:11:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Sara Nasser,student84@bua.edu.eg,2,AI Engineering
EVT0008351,SESS00229,STU00086,2026-11-05 11:02:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Bishoy Ghaly,student86@bua.edu.eg,2,Computer Science
EVT0008352,SESS00229,STU00087,2026-11-05 11:03:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Dina Adel,student87@bua.edu.eg,2,Data Science
EVT0008353,SESS00229,STU00088,2026-11-05 11:07:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Ziad Ibrahim,student88@bua.edu.eg,2,Data Science
EVT0008354,SESS00229,STU00089,2026-11-05 11:05:00,present,ATT-S012,TT0023,R10,2026-11-05,9,STF005,11:00,12:30,ATT-C05,STF005,Fall 2026,40,Computer Networks,2,Data Science,Verina Nasser,student89@bua.edu.eg,1,Information Systems
